system:index,B11,B12,B2,B3,B4,B8,LST,MNDWI,MNDWI2,NBR,NBR2,NDMI,NDWI,TPI,dryness,elevation,elevation_class,greeness,latitude,longitude,slope,wetness,.geo
10,0.21915,0.1644,0.048049999999999995,0.07715,0.09085000000000001,0.24595,47.01076952000005,-0.47924402,-0.36120886,0.1987328,0.1427454,0.057622015,-0.5224389,-3.7024793388429753,0.6554547652400147,-1,1,0.3263708302909779,-7.279857230976191,112.79507218837108,1.4768939,0.018174404469007487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.279857230976191]}"
11,0.24715000000000004,0.17770000000000002,0.06765000000000002,0.1051,0.13305,0.3093,47.13040022000001,-0.40326473,-0.25671852,0.27022588,0.16346946,0.11169018,-0.49276063,-3.652892561983471,0.7083315378753181,-1,1,0.26962355049264775,-7.279857230976191,112.79615016671202,2.5132363,0.02204491163203411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.279857230976191]}"
12,0.24515000000000003,0.16685,0.04005,0.07135,0.07305,0.3013,48.67876328,-0.5491311,-0.40092358,0.28719428,0.19004855,0.10275414,-0.617067,-3.4132231404958677,0.8308111000264854,-1,1,0.1691888397461028,-7.287942068533266,112.79722814505297,1.0385473,6.022741180664126E-8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.287942068533266]}"
13,0.2494,0.18765,0.060200000000000004,0.08760000000000001,0.10070000000000001,0.26680000000000004,49.53668630000004,-0.4801187,-0.36348775,0.17416658,0.14128818,0.033707865,-0.50564337,-3.15702479338843,0.8497715827081904,-1,1,0.14635347165532991,-7.278779252635247,112.7983061233939,0.46373534,0.003874945636479577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.278779252635247]}"
14,0.30995,0.24875,0.12015,0.15465,0.1933,0.3305,47.01076952000005,-0.33426604,-0.23326723,0.14113078,0.10954,0.032086816,-0.3624652,-4.768595041322314,0.6808670723429682,-2,1,0.2979498857749995,-7.279857230976191,112.79561117754155,0.0,0.021183041882032325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.279857230976191]}"
15,0.2247,0.14245000000000002,0.041150000000000006,0.06875,0.0663,0.33845000000000003,47.07571189999999,-0.5314364,-0.34895834,0.40756914,0.22402288,0.20198882,-0.6623281,-4.413223140495868,0.6984892571222674,-2,1,0.28480753060475794,-7.279318241805719,112.79561117754155,0.0,0.016703212272974718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.279318241805719]}"
16,0.25630000000000003,0.1719,0.05915,0.08685000000000001,0.10065,0.25670000000000004,46.00245361999998,-0.49380738,-0.32869565,0.19785348,0.19710416,7.797271E-4,-0.49439675,-3.446280991735537,0.5813484484210298,-1,1,0.41854484151112265,-7.286864090192323,112.79237724251871,2.3640482,1.0671006784740975E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.286864090192323]}"
17,0.35175,0.30985,0.1205,0.1471,0.18395,0.26215,49.041073400000016,-0.41024357,-0.3561659,-0.08339161,0.06333132,-0.1459521,-0.281124,-3.8363636363636364,0.8435144009137721,-1,1,0.15501282376965642,-7.279857230976191,112.79938410173484,0.46373534,0.0014727753165716885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.279857230976191]}"
18,0.2763,0.22935,0.06525,0.0961,0.12645,0.25834999999999997,47.70462758000002,-0.4838883,-0.4094331,0.059462786,0.09285079,-0.033573367,-0.45775145,-3.4297520661157024,0.7785039478556508,-1,1,0.22149544987023131,-7.287403079362795,112.79722814505297,2.718245,6.022741180664125E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.287403079362795]}"
19,0.26475000000000004,0.17855000000000001,0.060250000000000005,0.0867,0.0925,0.2579,49.010311220000006,-0.50661546,-0.3462771,0.18180777,0.1944507,-0.013106286,-0.4968079,-3.7454545454545456,0.8322242155387571,-1,1,0.1665825718844037,-7.279318241805719,112.79938410173484,0.46373534,0.0011932125768392187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.279318241805719]}"
20,0.1754,0.11325000000000002,0.054900000000000004,0.08585000000000001,0.0819,0.1628,48.72661556000003,-0.3427751,-0.13761929,0.17949647,0.21531266,-0.037256062,-0.30947113,-5.262626262626263,0.6670852044280152,-2,1,0.3329142027621741,-7.277162285123833,112.7907602750073,2.5132256,5.928098104967975E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.277162285123833]}"
21,0.21200000000000002,0.1292,0.0287,0.0568,0.04675,0.3165,47.2978832,-0.57738096,-0.3892473,0.42023784,0.24267292,0.19772942,-0.6956871,-3.56198347107438,0.7003777084122615,-1,1,0.2996096438312591,-7.286325101021851,112.79722814505297,2.632187,1.2647756479394665E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.286325101021851]}"
22,0.1887,0.1104,0.0223,0.051750000000000004,0.045,0.29025,45.421390220000035,-0.5695571,-0.3617021,0.44889554,0.26178536,0.21202631,-0.69736844,-4.743801652892563,0.6726457336528621,-2,1,0.32731722648887696,-7.286325101021851,112.79668915588249,0.65848106,3.7039858261084376E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.286325101021851]}"
23,0.29450000000000004,0.26395,0.0763,0.10220000000000001,0.13705,0.23045000000000002,48.80181200000004,-0.48474917,-0.44175884,-0.0677589,0.054704987,-0.12201162,-0.38554037,-3.5454545454545454,0.8418741239157562,-1,1,0.15812587608424375,-7.288481057703739,112.79561117754155,0.92740995,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.288481057703739]}"
24,0.19990000000000002,0.14830000000000002,0.0597,0.08685000000000001,0.09225,0.26085,47.23294082000001,-0.39424586,-0.26132256,0.2750825,0.14819069,0.13228431,-0.5004314,-3.3636363636363638,0.6772831801194008,-1,1,0.3087554390203319,-7.279318241805719,112.79507218837108,1.4768939,0.013961380860267306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.279318241805719]}"
25,0.23225,0.18295,0.0615,0.0878,0.09385,0.22700000000000004,48.65825516000001,-0.45133573,-0.35143122,0.10745213,0.11873796,-0.011431682,-0.44218552,-3.3057851239669422,0.8163567748650141,-1,1,0.18364306739652644,-7.287403079362795,112.79776713422343,1.4022857,1.5773845949358423E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.287403079362795]}"
26,0.191,0.13235,0.05385,0.07725000000000001,0.0763,0.2268,47.90629076000005,-0.42404473,-0.26288167,0.26298204,0.1813824,0.08568693,-0.49185988,-4.5041322314049586,0.7083052347004004,-2,1,0.29168370496561713,-7.28578611185138,112.79776713422343,1.6757795,1.106033398249105E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.28578611185138]}"
27,0.1661,0.09809999999999999,0.0204,0.05595,0.04415,0.31820000000000004,45.25048922000002,-0.49605945,-0.27361247,0.52870524,0.25738078,0.31406152,-0.7009221,-4.275,0.5088495796685623,-2,1,0.49115042033143763,-7.289559036044682,112.79129926417777,2.381804,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79129926417777,-7.289559036044682]}"
28,0.19455,0.10455,0.023200000000000002,0.0686,0.043800000000000006,0.38035,42.46822094000004,-0.47862434,-0.20762345,0.5687771,0.3009027,0.32318664,-0.69439805,-3.202020202020202,0.45027924485730203,-1,1,0.5477468189285672,-7.284169144339964,112.7907602750073,0.93495387,0.0019739362141307226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.284169144339964]}"
29,0.22970000000000002,0.14550000000000002,0.031100000000000003,0.07060000000000001,0.0538,0.40750000000000003,46.884302779999985,-0.5298035,-0.3465988,0.47377938,0.22441365,0.27903327,-0.7046643,-3.3636363636363638,0.7223401024673793,-1,1,0.2600333345072803,-7.279318241805719,112.79615016671202,2.5132363,0.017626563025340318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.279318241805719]}"
30,0.3169,0.1923,0.0422,0.08785000000000001,0.07700000000000001,0.37960000000000005,45.011227820000045,-0.56590486,-0.372836,0.3275048,0.24469757,0.090021536,-0.6241309,-4.776859504132231,0.508725670130701,-2,1,0.48845658180400936,-7.285247122680908,112.79237724251871,0.0,0.002817748065289684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.285247122680908]}"
31,0.3281,0.21710000000000002,0.058300000000000005,0.10160000000000001,0.1369,0.2987,48.09086384,-0.52711195,-0.3624098,0.15820086,0.20359501,-0.046904914,-0.4923807,-2.4545454545454546,0.8601483436149224,-1,1,0.13977688835527746,-7.276084306782889,112.79776713422343,0.6584737,7.476802979995895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.276084306782889]}"
32,0.1809,0.1246,0.0521,0.07740000000000001,0.0767,0.2197,46.730491880000045,-0.40069687,-0.23366337,0.2762126,0.18428805,0.09685472,-0.47896332,-4.685950413223141,0.6839989597051086,-2,1,0.31596206025357865,-7.28578611185138,112.79722814505297,1.3167874,3.898004131285547E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.28578611185138]}"
33,0.41945,0.3689,0.08905,0.11610000000000001,0.22350000000000003,0.3214,46.83986851999998,-0.56642705,-0.52123713,-0.068810664,0.06412127,-0.13234799,-0.46925715,-5.818181818181818,0.4108808286480573,-3,1,0.5799130027712889,-7.283630155169493,112.79183825334825,0.9349527,0.009206168580653805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.283630155169493]}"
34,0.19210000000000002,0.1102,0.0233,0.0779,0.040100000000000004,0.4037,48.565968620000035,-0.42296296,-0.17171717,0.57112277,0.27092293,0.35515273,-0.676495,-3.0795454545454546,0.541531744752692,-1,1,0.4582121510844742,-7.285247122680908,112.79022128583684,0.6584802,2.5610416283378346E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.285247122680908]}"
35,0.28965,0.24020000000000002,0.10750000000000001,0.13520000000000001,0.18025000000000002,0.2794,46.77150812000002,-0.36354008,-0.27970165,0.07544265,0.0933283,-0.018012477,-0.3478051,-3.669421487603306,0.6927460147255604,-1,1,0.3072174874628849,-7.285247122680908,112.79776713422343,1.4673688,3.64978115548246E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.285247122680908]}"
36,0.22025,0.1362,0.051750000000000004,0.08965000000000001,0.08595,0.26305,45.87598688000003,-0.42142627,-0.20611025,0.31772074,0.23579745,0.08855783,-0.49163595,-3.5113636363636367,0.8216052319375968,-2,1,0.1783865943422293,-7.275545317612417,112.7983061233939,1.6757679,8.173720173758456E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.275545317612417]}"
37,0.26775000000000004,0.17895,0.05725000000000001,0.0956,0.1031,0.29965,46.78859822000004,-0.4737856,-0.30358768,0.2521939,0.19879113,0.056221362,-0.51625556,-4.1735537190082646,0.7860035927627176,-1,1,0.2128070153727294,-7.282552176828549,112.79884511256438,2.0764074,0.0011893918645530847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.282552176828549]}"
38,0.21245,0.17295,0.06065,0.08775,0.09565000000000001,0.23470000000000002,50.52791209999998,-0.41538975,-0.32681242,0.15147798,0.10249092,0.04975959,-0.45572957,-2.768595041322314,0.8070575849751256,-1,1,0.18945705470362403,-7.277701274294304,112.79561117754155,1.0435942,0.0034853603212503296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.277701274294304]}"
39,0.27190000000000003,0.18615,0.061950000000000005,0.09835,0.11220000000000001,0.29085,47.54739866,-0.46873733,-0.3086116,0.21949686,0.18720664,0.033673923,-0.49460432,-1.6333333333333333,0.8603151940516267,0,2,0.13967510503311445,-7.276084306782889,112.79938410173484,1.0435911,9.700915258855432E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.276084306782889]}"
40,0.24935000000000002,0.162,0.0596,0.09255000000000001,0.1015,0.25439999999999996,45.73926607999999,-0.45861363,-0.27283442,0.22190201,0.21234958,0.010024814,-0.46649373,-0.5681818181818181,0.8223617168020593,1,2,0.17763411890261005,-7.275545317612417,112.79884511256438,2.0864882,4.164295330630624E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.275545317612417]}"
41,0.29915,0.21555000000000002,0.0827,0.11750000000000001,0.14040000000000002,0.30625,46.815942380000024,-0.43597743,-0.29440024,0.17382139,0.16242471,0.011727783,-0.44542772,-1.8925619834710745,0.6872415090571011,1,2,0.31263876745214336,-7.284708133510437,112.79776713422343,0.92740995,1.1972349075563045E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.284708133510437]}"
42,0.43270000000000003,0.43205000000000005,0.21905000000000002,0.24060000000000004,0.25885,0.29745,50.288650700000005,-0.28531116,-0.28462052,-0.18450993,7.5166236E-4,-0.18523592,-0.10565933,-0.4049586776859504,0.8816571545815517,1,2,0.11750678712956647,-7.277162285123833,112.79776713422343,1.0385423,8.360582888818539E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.277162285123833]}"
43,0.28005,0.1985,0.07935,0.10695,0.12825000000000003,0.2676,46.90481090000003,-0.4472868,-0.29972172,0.14825144,0.17041062,-0.022733498,-0.4289147,-1.0303030303030303,0.5779053529235187,1,2,0.4220717434521627,-7.286864090192323,112.7907602750073,1.0385468,2.2903624318468438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.286864090192323]}"
44,0.2038,0.1381,0.0378,0.06675,0.07395000000000002,0.24455000000000002,46.93557308000004,-0.5065607,-0.34830365,0.27819157,0.19216146,0.09088881,-0.5711532,-1.272727272727273,0.6361735509410408,1,2,0.3638264490589591,-7.288481057703739,112.79237724251871,2.6321936,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.288481057703739]}"
45,0.25229999999999997,0.21225,0.09795000000000001,0.12105,0.12475,0.27605,45.87598688000003,-0.3515468,-0.27362737,0.13065739,0.08621246,0.044951264,-0.3903299,-1.5041322314049586,0.5901450474962993,1,2,0.40972324089002365,-7.286864090192323,112.79291623168919,2.9761984,1.3171161367714286E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.286864090192323]}"
46,0.2421,0.1831,0.07680000000000001,0.10405,0.11960000000000001,0.24545,49.061581520000004,-0.39881554,-0.27529165,0.1454906,0.13875823,0.0068710903,-0.40457797,-0.6363636363636365,0.8805944459153842,1,2,0.11886633806671086,-7.27662329595336,112.79615016671202,1.0435922,5.392160179048593E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.27662329595336]}"
47,0.1654,0.09935,0.030400000000000003,0.05115,0.050600000000000006,0.234,44.97021158000001,-0.52759176,-0.32026577,0.4039298,0.24948063,0.17175764,-0.64124143,-1.884297520661157,0.6814995501495591,1,2,0.31847754622612245,-7.286864090192323,112.79615016671202,1.8543341,2.290362431846843E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.286864090192323]}"
48,0.2746,0.24425000000000002,0.07250000000000001,0.09615000000000001,0.11995,0.22585,47.27737508000001,-0.48132163,-0.4350764,-0.03914061,0.058494747,-0.097412325,-0.40279502,-1.7768595041322315,0.657808743592575,1,2,0.34211648837762476,-7.286864090192323,112.79507218837108,0.0,7.476802979995893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.286864090192323]}"
49,0.1864,0.1013,0.033800000000000004,0.0733,0.0519,0.2962,42.79976887999999,-0.4355025,-0.16036655,0.49031445,0.29579422,0.22751762,-0.60324764,-2.272727272727273,0.42456238434915494,0,2,0.572620293479396,-7.283630155169493,112.7907602750073,2.5132551,0.0028173221714490513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.283630155169493]}"
50,0.2737,0.16720000000000002,0.04725,0.08415,0.08875,0.33290000000000003,44.754876319999994,-0.5296912,-0.33041576,0.33133373,0.24155137,0.09759314,-0.5964513,-1.553719008264463,0.723450808437295,1,2,0.276525470566369,-7.284708133510437,112.79884511256438,1.91228,2.372099633584428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.284708133510437]}"
51,0.22000000000000003,0.17175,0.04555000000000001,0.07355,0.08505000000000001,0.2479,46.65871346000006,-0.49889287,-0.40032613,0.18146074,0.12316529,0.059628125,-0.54238605,-1.512396694214876,0.6543049862347942,1,2,0.33530533352297165,-7.279318241805719,112.7945331992006,2.0764048,0.010389680242234169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.279318241805719]}"
52,0.41005,0.35415,0.06705,0.09745000000000001,0.19645,0.35730000000000006,47.39358776000006,-0.6159606,-0.5684234,0.0044275774,0.07314839,-0.06874308,-0.57141286,-1.9256198347107438,0.4253374236659607,1,2,0.5615001981305467,-7.283630155169493,112.79237724251871,2.802869,0.013162378203492482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.283630155169493]}"
53,0.1789,0.1268,0.038700000000000005,0.0626,0.06670000000000001,0.2222,45.339357740000025,-0.4815735,-0.33896515,0.27335244,0.17042853,0.10795313,-0.5603933,-1.9256198347107438,0.6367883129978474,1,2,0.36304003887850356,-7.286325101021851,112.79561117754155,1.3167882,1.716481236489276E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.286325101021851]}"
54,0.2534,0.20065000000000002,0.09265000000000001,0.11680000000000001,0.14475,0.27095,46.95949922,-0.36898974,-0.26413608,0.149067,0.116176635,0.033470012,-0.39754996,-1.9586776859504131,0.6421236808785413,1,2,0.33663151689659065,-7.280396220146662,112.79507218837108,0.46373534,0.021244802224868044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.280396220146662]}"
55,0.19365000000000002,0.12815000000000001,0.036449999999999996,0.06390000000000001,0.06810000000000001,0.2222,43.603003580000006,-0.50378567,-0.3345483,0.26844585,0.20354258,0.06865456,-0.55330306,-2.975206611570248,0.36472361859691593,0,2,0.6217436046169807,-7.281474198487606,112.79237724251871,1.4768989,0.013532776786103326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.281474198487606]}"
56,0.31810000000000005,0.19390000000000002,0.044550000000000006,0.0865,0.08035,0.3662,44.92235930000004,-0.5724172,-0.38302425,0.30762362,0.24257812,0.07029081,-0.61784846,-1.5702479338842976,0.5312595529189417,1,2,0.4675471742768073,-7.28578611185138,112.79237724251871,1.0385462,0.0011932728042510247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.28578611185138]}"
57,0.25315,0.20715,0.08045000000000001,0.1056,0.11380000000000001,0.25945,48.11820799999998,-0.4112892,-0.32470024,0.11208744,0.099934824,0.012290285,-0.42144912,-1.8264462809917354,0.6435848728147386,1,2,0.35630841711741384,-7.286864090192323,112.7945331992006,0.6584815,1.0671006784740974E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.286864090192323]}"
58,0.2104,0.1669,0.0509,0.07975000000000002,0.09895000000000001,0.2073,48.07035572000001,-0.45028433,-0.3533347,0.10796366,0.11529287,-0.0074215946,-0.44434768,-2.2545454545454544,0.5983683123029508,0,2,0.4016316876970492,-7.288481057703739,112.79183825334825,0.4675127,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.288481057703739]}"
59,0.26660000000000006,0.22315000000000002,0.0648,0.097,0.14965,0.24095,47.27737508000001,-0.46644664,-0.39403406,0.038353804,0.088718735,-0.050536893,-0.4259506,-1.0987654320987654,0.526823903028108,1,2,0.47317609697189195,-7.28902004687421,112.7907602750073,2.7802885,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.28902004687421]}"
60,0.25125000000000003,0.24630000000000002,0.07215,0.09355,0.10755,0.15510000000000002,49.83063602000004,-0.4573666,-0.449463,-0.22720478,0.009948749,-0.23661868,-0.2475367,-1.603305785123967,0.8261617323324717,0,2,0.17010580976268397,-7.277701274294304,112.79615016671202,0.46373534,0.003732457904844228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.277701274294304]}"
61,0.29610000000000003,0.22970000000000002,0.0872,0.12265000000000001,0.1462,0.36305,47.42434994000001,-0.41420895,-0.3038172,0.22496837,0.12628376,0.101570204,-0.49495575,-3.024793388429752,0.6744682723501723,0,2,0.3017619614502801,-7.280396220146662,112.79561117754155,0.92740995,0.023769766199547702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.280396220146662]}"
62,0.28005,0.18325000000000002,0.0575,0.08860000000000001,0.10315,0.25655000000000006,47.57816084000001,-0.5193273,-0.34816995,0.16666667,0.2089359,-0.04379426,-0.48660004,-1.8181818181818183,0.793327553646326,1,2,0.20626500791280214,-7.279318241805719,112.79992309090532,1.9259725,4.0743844087192814E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.279318241805719]}"
63,0.15755,0.09265000000000001,0.03405,0.06935000000000001,0.04465,0.26570000000000005,45.55127498000002,-0.3887175,-0.14382716,0.48290777,0.2593925,0.25552273,-0.5860319,-2.2857142857142856,0.48335603918532805,0,2,0.5166439608146719,-7.290098025215153,112.7907602750073,2.3174627,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.290098025215153]}"
64,0.20170000000000002,0.14585,0.05685,0.08574999999999999,0.08085,0.26615,48.46001000000001,-0.4033745,-0.25949913,0.29199028,0.1606963,0.13775782,-0.51264566,-2.4214876033057853,0.7386295848293261,0,2,0.2613678339958823,-7.28578611185138,112.7983061233939,1.869417,2.5811747917131976E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.28578611185138]}"
65,0.33890000000000003,0.22160000000000002,0.0666,0.1101,0.1416,0.3411,48.43266584000003,-0.50957686,-0.33614713,0.21236894,0.20927744,0.003235294,-0.5119681,-1.4545454545454546,0.8728958915203084,0,2,0.12699739841184404,-7.276084306782889,112.79722814505297,0.6584737,1.0671006784740975E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.276084306782889]}"
66,0.17445,0.0976,0.034,0.06190000000000001,0.0473,0.34704999999999997,45.61621736000001,-0.47620055,-0.22382446,0.561003,0.28248483,0.33096835,-0.6972735,-2.7386363636363638,0.46103863312826615,0,2,0.5377681542948947,-7.281474198487606,112.79022128583684,1.9259793,0.0011932125768392185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.281474198487606]}"
67,0.18230000000000002,0.10785,0.030600000000000002,0.06175,0.04265000000000001,0.2936,45.715339940000035,-0.49395615,-0.27181605,0.4626977,0.2565914,0.23387267,-0.65245533,-1.4049586776859506,0.7437433032154946,1,2,0.2562521160596416,-7.285247122680908,112.79884511256438,1.4769104,4.580724863693687E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.285247122680908]}"
68,0.18875,0.09755,0.024300000000000002,0.061900000000000004,0.03875,0.42065,43.54831525999998,-0.5060842,-0.22358106,0.62350446,0.31854698,0.38053823,-0.7434463,-2.8585858585858586,0.38447270619256746,0,2,0.6127082078332092,-7.281474198487606,112.7907602750073,1.0385442,0.0028190859742233884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.281474198487606]}"
69,0.28295000000000003,0.24570000000000003,0.0616,0.08900000000000001,0.10790000000000001,0.23210000000000003,49.044491419999986,-0.52144104,-0.46818045,-0.028463792,0.0704625,-0.09872828,-0.44565555,-1.4363636363636365,0.8296657366226413,1,2,0.17033426337735874,-7.288481057703739,112.79507218837108,1.4022892,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.288481057703739]}"
70,0.17250000000000001,0.1168,0.060200000000000004,0.0855,0.07740000000000001,0.225,45.746102120000046,-0.3372093,-0.15472071,0.3165594,0.1925337,0.13207547,-0.44927537,-2.8677685950413223,0.6639080320928625,0,2,0.33598109927990355,-7.28578611185138,112.79668915588249,2.7079031,1.108686272340588E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.28578611185138]}"
71,0.2301,0.1323,0.047400000000000005,0.0829,0.0736,0.3431,45.31543160000001,-0.47028753,-0.22955391,0.44341606,0.26986754,0.19713888,-0.6107981,-1.6859504132231407,0.69670767263479,1,2,0.3032391981840807,-7.284708133510437,112.7983061233939,0.46373534,5.312918112942996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.284708133510437]}"
72,0.30010000000000003,0.27745000000000003,0.1232,0.14579999999999999,0.16785,0.2338,50.16218395999999,-0.3460417,-0.31104547,-0.085378975,0.039217383,-0.124180555,-0.23182297,-2.2636363636363637,0.9533871928449642,0,2,0.046612807155035796,-7.287942068533266,112.79938410173484,1.3167907,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.287942068533266]}"
73,0.24565000000000003,0.18930000000000002,0.06740000000000002,0.0898,0.09735,0.25365000000000004,48.138716120000026,-0.4645998,-0.35650304,0.145276,0.12955512,0.01602243,-0.4770709,-1.8282828282828283,0.8108126375699306,1,2,0.18868446354148413,-7.279857230976191,112.79992309090532,1.9259725,5.028988885854546E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.279857230976191]}"
74,0.21450000000000002,0.15715,0.05935,0.08975,0.1001,0.23915000000000003,47.55423470000005,-0.41002464,-0.272985,0.20691395,0.15431185,0.054337043,-0.45424142,-3.3388429752066116,0.7779588025207526,0,2,0.21546584111553735,-7.282013187658078,112.79776713422343,1.9259815,0.0065753563637099685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.282013187658078]}"
75,0.12150000000000001,0.0741,0.024200000000000003,0.0446,0.0362,0.1782,44.454090560000054,-0.4629741,-0.2485257,0.41260403,0.24233128,0.1891892,-0.5996409,-2.950413223140496,0.6521622905184037,0,2,0.3477502592796531,-7.286325101021851,112.79615016671202,1.4022821,8.74502019432431E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.286325101021851]}"
76,0.2301,0.1879,0.07785,0.0964,0.11635000000000001,0.17585,48.26518285999998,-0.40949464,-0.32184312,-0.033127148,0.10095694,-0.13363715,-0.29182735,-1.0808080808080809,0.5670381163807295,1,2,0.4328744334173274,-7.286325101021851,112.7907602750073,0.0,8.745020194324312E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.286325101021851]}"
77,0.1922,0.14335,0.0494,0.0785,0.08545,0.2388,46.457050279999976,-0.42002216,-0.29231462,0.24977103,0.14558189,0.10812065,-0.50520015,-2.1636363636363636,0.552424082902165,1,2,0.4475227879167055,-7.278240263464776,112.79129926417777,2.0864987,5.3129181129429976E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79129926417777,-7.278240263464776]}"
78,0.1794,0.1259,0.039400000000000004,0.0609,0.0468,0.2341,49.061581520000004,-0.49313357,-0.34796575,0.30055556,0.17523748,0.13228537,-0.5871186,-1.8068181818181817,0.8270718110425547,1,2,0.17292402466211446,-7.275545317612417,112.79345522085966,0.93493646,4.164295330630625E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.275545317612417]}"
